"                                               car";"area";"uf";"mun";"modulo_fiscal";"tipo_imovel";"situacao";"condicao                                               "
" TO-1707108-272D566B236D4B43B2B17C6EC229F210";"39.2308";"TO";"Divinópolis do Tocantins";"0.4904";"IRU";"AT";"Aguardando analise"
" TO-1707108-1C54A93BC7184DDFA3C5B7998497AF8C";"26.0153";"TO";"Divinópolis do Tocantins";"0.3252";"IRU";"AT";"Aguardando analise"
" TO-1707108-52C55133AE7C4005AA67E449C48A65F8";"38.8468";"TO";"Divinópolis do Tocantins";"0.4856";"IRU";"AT";"Aguardando análise"
" TO-1707108-B8BD24C53C534918842EABBB560B6794";"97.7007";"TO";"Divinópolis do Tocantins";"1.2213";"IRU";"AT";"Aguardando análise"
" TO-1707108-5BF9F773AF9F48B281651E2FD2A769EE";"128.1760";"TO";"Divinópolis do Tocantins";"1.6022";"IRU";"AT";"Aguardando analise"
" TO-1707108-CFDBFDB8C993439FB9F13B0F43491DC2";"73.3400";"TO";"Divinópolis do Tocantins";"0.9168";"IRU";"AT";"Aguardando analise"
" TO-1707108-B4A19869BADB4A81B630012AF4029205";"16.5730";"TO";"Divinópolis do Tocantins";"0.2072";"IRU";"AT";"Aguardando analise"
" TO-1707108-3FFDAD965D394DEEB81E397FB5DB9C13";"15.4358";"TO";"Divinópolis do Tocantins";"0.1929";"IRU";"AT";"Aguardando analise"
" TO-1707108-6BE7D6E23A5D457D9E6D6F1DE3763BB6";"78.4971";"TO";"Divinópolis do Tocantins";"0.9812";"IRU";"AT";"Aguardando análise, não passível de revisão de dados"
" TO-1707108-8BA9B32ACC3040A8BB896C20EB4A67A3";"15.6905";"TO";"Divinópolis do Tocantins";"0.1961";"IRU";"AT";"Aguardando analise"
" TO-1707108-3D2C1C59920C4053917678ECB48A0C63";"14.7996";"TO";"Divinópolis do Tocantins";"0.1850";"IRU";"AT";"Aguardando analise"
" TO-1707108-FF5D95BB4B584F769F39A2C0F6A7C74F";"38.9110";"TO";"Divinópolis do Tocantins";"0.4864";"IRU";"AT";"Aguardando analise"
" TO-1707108-DF431C2B0D384242B23F000B89376B63";"95.0204";"TO";"Divinópolis do Tocantins";"1.1878";"IRU";"AT";"Aguardando análise"
" TO-1707108-B643795046A04D638A03CD88B2FB3F59";"145.7710";"TO";"Divinópolis do Tocantins";"1.8221";"IRU";"AT";"Aguardando análise"
" TO-1707108-E6420868BB7841F8AB5FBC8EF57D7167";"370.2156";"TO";"Divinópolis do Tocantins";"4.6277";"IRU";"AT";"Aguardando análise"
" TO-1707108-541EC3AD54E046828555E34A5D472FA6";"16.1492";"TO";"Divinópolis do Tocantins";"0.2019";"IRU";"AT";"Aguardando analise"
" TO-1707108-D37297669C4C4E89AB3447C01F0E3E7F";"1675.9203";"TO";"Divinópolis do Tocantins";"20.9490";"IRU";"AT";"Aguardando análise"
" TO-1707108-31B4372C963A4F94A91E941EEA4E40D3";"99.5423";"TO";"Divinópolis do Tocantins";"1.2443";"IRU";"AT";"Aguardando analise"
" TO-1707108-4A78BEEBD211493D9B2490E91BCB3582";"78.6532";"TO";"Divinópolis do Tocantins";"0.9832";"IRU";"AT";"Aguardando análise"
" TO-1707108-E525672711414DACA69E4AE7B1B621BC";"733.6040";"TO";"Divinópolis do Tocantins";"9.1700";"IRU";"AT";"Aguardando analise"
" TO-1707108-0E1D69F05A5E4E87A7E42353E871EE27";"138.4322";"TO";"Divinópolis do Tocantins";"1.7304";"IRU";"CA";"CANCELADO_POR_DECISAO_ADMINISTRATIVA"
" TO-1707108-D46C010804AD4FC4A5BD29E69DE1FD69";"41.7182";"TO";"Divinópolis do Tocantins";"0.5215";"IRU";"AT";"Aguardando analise"
" TO-1707108-A461B8CF677143C5B0F6B555B3EDF9DB";"72.2390";"TO";"Divinópolis do Tocantins";"0.9030";"IRU";"AT";"Aguardando análise, não passível de revisão de dados"
" TO-1707108-7B62DBA63B6047249E2AAB38E4B04FA7";"131.6706";"TO";"Divinópolis do Tocantins";"1.6459";"IRU";"AT";"Aguardando análise, não passível de revisão de dados"
" TO-1707108-EDC394FDDFED4F6DA9641080663C070B";"1989.7928";"TO";"Divinópolis do Tocantins";"24.8724";"IRU";"AT";"Aguardando análise, não passível de revisão de dados"
" TO-1707108-AEAA519C89D14C1BB1763F2CB0B5C416";"122.1944";"TO";"Divinópolis do Tocantins";"1.5274";"IRU";"AT";"Aguardando análise, não passível de revisão de dados"
" TO-1707108-3A900E694BF3420389B926C533A98004";"694.6175";"TO";"Divinópolis do Tocantins";"8.6828";"IRU";"CA";"CANCELADO_POR_DECISAO_ADMINISTRATIVA"
" TO-1707108-B8F725A15D024058866E96EB8EAB8C7D";"103.0926";"TO";"Divinópolis do Tocantins";"1.2887";"IRU";"AT";"Aguardando analise"
" TO-1707108-83D66FB33DF44343AFFFF3E5DECAE20E";"239.6192";"TO";"Divinópolis do Tocantins";"2.9952";"IRU";"CA";"CANCELADO_POR_DECISAO_ADMINISTRATIVA"
" TO-1707108-2F107547AC84416B90B1E43C08BDDEC8";"149.4799";"TO";"Divinópolis do Tocantins";"1.8685";"IRU";"AT";"Aguardando analise"
" TO-1707108-F22BA2075D7E431F90D227F9B45E8CFE";"73.6503";"TO";"Divinópolis do Tocantins";"0.9206";"IRU";"AT";"Aguardando analise"
" TO-1707108-F0071584F3534882BE5DED8FC0C508A0";"82.3881";"TO";"Divinópolis do Tocantins";"1.0299";"IRU";"CA";"CANCELADO_POR_DECISAO_ADMINISTRATIVA"
" TO-1707108-CFAD793125924298868F7AB52FD1EDAA";"97.1285";"TO";"Divinópolis do Tocantins";"1.2141";"IRU";"AT";"Aguardando análise"
" TO-1707108-2A12D1FF7E32434585BF8522F59A19FD";"66.9184";"TO";"Divinópolis do Tocantins";"0.8365";"IRU";"AT";"Aguardando analise"
" TO-1707108-EED0B8F97CFD4B86B9008F60E4969095";"201.9737";"TO";"Divinópolis do Tocantins";"2.5247";"IRU";"CA";"CANCELADO_POR_DECISAO_ADMINISTRATIVA"
" TO-1707108-A84F85F325E2406E9326D427C0604DD8";"46.0117";"TO";"Divinópolis do Tocantins";"0.5751";"IRU";"AT";"Aguardando análise"
" TO-1707108-A7374B9B9ADD45B39AD9D5009584EDCC";"242.8157";"TO";"Divinópolis do Tocantins";"3.0352";"IRU";"CA";"CANCELADO_POR_DECISAO_ADMINISTRATIVA"
" TO-1707108-D74D6724BC8C4081BD85DF894493D4D9";"353.9759";"TO";"Divinópolis do Tocantins";"4.4247";"IRU";"AT";"Aguardando analise"
" TO-1707108-CA73AF873669489C9FCF1AD0860ED877";"228.7224";"TO";"Divinópolis do Tocantins";"2.8590";"IRU";"AT";"Aguardando analise"
" TO-1707108-B95661CB57D1420D88A926269007480C";"92.3578";"TO";"Divinópolis do Tocantins";"1.1545";"IRU";"AT";"Aguardando analise"
