"                                        car";"area";"uf";"mun";"modulo_fiscal";"tipo_imovel";"situacao";"condicao                                         "
" MG-3111101-D2D37FDB1FF946E3BF182D13C1755D39";"1449.8149";"MG";"Campina Verde";"48.3272";"IRU";"AT";"Aguardando analise"
" MG-3111101-368BEF1B2921433E8D7E9524CBCF22A7";"72.8306";"MG";"Campina Verde";"2.4277";"IRU";"AT";"Aguardando analise"
" MG-3111101-C25D24E62CAB44EC8ED4564295C0815B";"338.0585";"MG";"Campina Verde";"11.2686";"IRU";"AT";"Aguardando analise"
" MG-3111101-3363BBD7C9EF492983125E7640FC86AF";"19.4797";"MG";"Campina Verde";"0.6493";"IRU";"AT";"Aguardando analise"
" MG-3111101-CE4E58CA8B6C44578878D75DB3831259";"13.5607";"MG";"Campina Verde";"0.4520";"IRU";"AT";"Aguardando análise"
" MG-3111101-94697A60B3654C1CAD2D857FEE781ABB";"36.7707";"MG";"Campina Verde";"1.2257";"IRU";"AT";"Aguardando analise"
" MG-3111101-358FE21B1546439C8C515FAD02B38BAE";"55.7563";"MG";"Campina Verde";"1.8585";"IRU";"AT";"Aguardando analise"
" MG-3111101-15452B15D7F64AD29E7C7A0543BB5CDF";"217.3716";"MG";"Campina Verde";"7.2457";"IRU";"AT";"Aguardando analise"
" MG-3111101-49D0E3574A7344A791A229A8A5E50BDE";"34.5413";"MG";"Campina Verde";"1.1514";"IRU";"AT";"Aguardando analise"
" MG-3111101-8898688388D54C51A0074813299A3B8C";"19.0725";"MG";"Campina Verde";"0.6357";"IRU";"AT";"Aguardando analise"
" MG-3111101-9F8AE126376C4B4094518B001ABC1ED2";"46.5462";"MG";"Campina Verde";"1.5515";"IRU";"AT";"Aguardando analise"
" MG-3111101-61F78C24D6814FB3A72A9A006A553CF7";"83.0003";"MG";"Campina Verde";"2.7667";"IRU";"AT";"Aguardando analise"
" MG-3111101-4E6DF0B8B56944D0A6D3A49C48A1759B";"42.3581";"MG";"Campina Verde";"1.4119";"IRU";"AT";"Aguardando analise"
" MG-3111101-C813FA19C41D498E9F6BADC8E0054D83";"42.4925";"MG";"Campina Verde";"1.4164";"IRU";"AT";"Aguardando analise"
" MG-3111101-B0935185309A4338A6E57C9A6E36815B";"108.8373";"MG";"Campina Verde";"3.6279";"IRU";"AT";"Aguardando analise"
" MG-3111101-91D0E403BD2243AB9A866DBA3E7E3D23";"132.4232";"MG";"Campina Verde";"4.4141";"IRU";"AT";"Aguardando análise, não passível de revisão de dados"
" MG-3111101-EB8C1314E0CF4573AAA5F437C39B6475";"53.1628";"MG";"Campina Verde";"1.7800";"IRU";"AT";"Aguardando análise"
" MG-3111101-77B59BC763EB46CF811117AFE4F9665B";"619.1921";"MG";"Campina Verde";"20.6397";"IRU";"AT";"Aguardando análise, não passível de revisão de dados"
" MG-3111101-E65F02154EE343E0B254124195DF47AB";"29.2541";"MG";"Campina Verde";"0.9751";"IRU";"AT";"Aguardando analise"
" MG-3111101-6E76923F793C44D29681AEC9A256125F";"103.6591";"MG";"Campina Verde";"3.4553";"IRU";"AT";"Aguardando analise"
" MG-3111101-0F0B70F4B78449AA8ED50B2B3A3A50BC";"250.7173";"MG";"Campina Verde";"8.3572";"IRU";"AT";"Aguardando analise"
" MG-3111101-9A0DF78339E44165B0594CB194C53E34";"95.4300";"MG";"Campina Verde";"3.1810";"IRU";"AT";"Aguardando analise"
" MG-3111101-2857E920EB674403BCA390F9C8B40068";"21.2958";"MG";"Campina Verde";"0.7099";"IRU";"AT";"Aguardando analise"
" MG-3111101-91FB5F3799DF4B71B0A2D0C0F2D9141D";"18.2592";"MG";"Campina Verde";"0.6086";"IRU";"AT";"Aguardando analise"
" MG-3111101-51B49133B6B248908248E3F8CB751A5E";"75.0617";"MG";"Campina Verde";"2.5021";"IRU";"AT";"Aguardando analise"
" MG-3111101-7A218B85200A4F5EB9BE11145246F287";"102.3043";"MG";"Campina Verde";"3.4101";"IRU";"AT";"Aguardando analise"
